9101323,776
0180188,184
0180173,184
9620726,248
0180174,184
9620727,248
0180175,184
9620728,248
0180176,184
0180171,184
0180172,184
0180162,184
0180163,184
0180164,184
0180165,184
0180161,184
0180166,184
0180167,184
0180151,184
0180152,184
0180153,184
0180154,184
0180155,184
0180156,184
8750351,972
0180157,184
8750352,972
0180158,184
8750353,972
9620711,248
9620712,248
9620713,248
9620714,248
8750343,972
0180141,184
8750344,972
0180142,184
0180143,184
0180148,184
0180144,184
0180145,184
0180146,184
8750341,972
0180147,184
8750342,972
9620721,248
9620722,248
9620723,248
9620724,248
9620725,248
0180131,184
0180132,184
6711144,790
6711145,790
6711146,790
7510811,83
0180133,184
7510812,83
0180134,184
7510813,83
0180135,184
7510814,83
0180136,184
7510815,83
7510805,83
7510806,83
7510807,83
7510808,83
7510809,83
5280201,748
5280202,748
6711141,790
6711142,790
6711143,790
8691501,967
8691502,967
8691503,967
8691504,967
0890135,156
0890136,156
0890137,156
0890138,156
0180121,184
0890131,156
6711133,790
0890132,156
6711134,790
0890133,156
6711135,790
0890134,156
6711136,790
0180126,184
5050101,574
0180127,184
5050102,574
0180128,184
5050103,574
0180129,184
5050104,574
0180122,184
7510801,83
0180123,184
7510802,83
0180124,184
7510803,83
0180125,184
7510804,83
0180119,184
6711131,790
6711132,790
0890124,156
0890125,156
0890126,156
0890127,156
0890121,156
0890122,156
0890123,156
0180115,184
5050112,574
7510830,83
0180116,184
5050113,574
7510831,83
0180117,184
5050114,574
7510832,83
0180118,184
5050115,574
7510833,83
0180111,184
7510834,83
0180112,184
7510835,83
0180113,184
7510836,83
0180114,184
5050111,574
7510837,83
6691547,79
7510827,83
6691548,79
7510828,83
7510829,83
0180108,184
5050105,574
5280221,748
0180109,184
5050106,574
5280222,748
5050107,574
5280223,748
5050108,574
5280224,748
0890113,156
0890114,156
0890115,156
0890116,156
6711155,790
6711156,790
0890111,156
0890112,156
0180104,184
5050123,574
5280203,748
0180105,184
5050124,574
5280204,748
7510820,83
0180106,184
5050125,574
5280205,748
6691541,79
7510821,83
0180107,184
5050126,574
5280206,748
6691542,79
7510822,83
0890117,156
5280207,748
6691543,79
7510823,83
0890118,156
0180101,184
5280208,748
6691544,79
7510824,83
0180102,184
5050121,573
6691545,79
7510825,83
0180103,184
5050122,574
6691546,79
7510826,83
6691536,79
7510816,83
6691537,79
7510817,83
7510818,83
7510819,83
5050116,574
5280211,748
5280212,748
5280213,748
6711151,790
6711152,790
8113701,940
6711153,790
6711154,790
0890102,156
0890103,152
0890104,156
0890105,156
0890101,156
6691531,79
0890106,156
6691532,79
0890107,156
6691533,79
6691534,79
6691535,79
6691525,79
6691526,79
6691527,79
6691528,79
6691529,79
6691521,79
6691522,79
6691523,79
6691524,79
6691514,79
6691515,79
6691516,79
5280231,748
6691517,79
5280232,748
5280233,748
5280234,748
5280235,748
6691511,79
6691512,79
6691513,79
6691503,79
6691504,794
6691505,79
6691506,79
6691507,79
6691501,79
6691502,79
8113308,940
8113309,940
5280038,748
7280101,824
0640952,11
5280041,748
0640953,11
5280042,748
0640954,11
5280043,748
5280044,748
5280045,748
5280046,748
5280047,748
0640951,11
5280048,748
8113311,940
8113312,940
0640958,11
0640959,11
5280027,748
5280028,748
5280029,748
5280031,748
5280032,748
5280033,748
5280034,748
5280035,748
5280036,748
5280037,748
5280063,748
8593153,956
0640931,11
5280064,748
8593154,956
5280065,748
8593155,956
5280066,748
8593156,956
5280067,748
8593157,956
5280068,748
8593158,956
5280069,748
5280061,748
8593151,956
5280062,748
8593152,956
5280049,748
0640941,11
5280052,748
8593164,956
0640942,11
5280053,748
8593165,956
0640943,11
5280054,748
8593166,956
0640944,11
5280055,748
5280056,748
5280057,748
5280058,748
8113304,940
8113305,940
8113306,940
8113307,940
0640945,11
0640946,11
8113301,940
8593161,956
8113302,940
8593162,956
5280051,748
8113303,940
8593163,956
9390254,766
9390255,766
9390256,766
9390257,766
7990302,896
7990303,896
7990304,896
7990301,896
5280074,748
9390272,766
9390273,766
9390274,766
9390275,766
5280071,748
5280072,748
9390271,766
5280073,748
9497115,25
9497116,25
9497117,25
9497111,25
9390276,766
9497112,25
9497113,25
9497114,250
9390283,766
9390284,766
9390285,766
9390286,766
9390281,766
9390282,766
9497104,25
9390287,766
9497101,25
9390288,766
9497102,25
9497103,25
9101137,776
8916233,997
9101138,776
9101139,776
9101133,776
9101134,776
9101135,776
8916231,997
9101136,776
8916232,997
9101131,776
9101132,776
5530001,6
5530002,6
5530003,6
5530004,6
5530005,6
5530006,6
5530007,6
8916222,997
8941201,997
8916223,997
8941202,997
8916224,997
8941203,997
8916225,997
9101144,776
8916221,997
9101141,776
9101142,776
9101143,776
8941205,997
9390231,766
8916226,997
8916227,997
8916228,997
8916229,997
8916211,997
8916213,997
8916214,997
9390232,766
9390233,766
9390234,766
9390235,766
9390241,766
9390242,766
8916215,997
8916216,997
8916217,997
9042301,98
9390247,766
8916201,997
8916202,997
8916203,997
9390243,766
9390244,766
9390245,766
9390246,766
9390251,766
9390252,766
9390253,766
9042313,98
9042314,98
9042315,98
9042316,98
9042317,98
8500984,95
8500985,95
7221731,847
7221732,847
8500981,95
8500982,95
8500983,95
9101104,776
9042302,98
9101105,776
9042303,98
9101106,776
9042304,98
9042305,98
9042306,98
9101101,776
9042307,98
9101102,776
9101103,776
8500995,95
8500996,95
8500991,95
8500992,95
8500993,95
9042311,98
8500994,95
9042312,98
9101115,776
9101116,776
9101117,776
9101118,776
9101111,776
9101112,776
9101113,776
9101114,776
9101126,776
9101127,776
9101122,776
9101123,776
9101124,776
9101125,776
9101121,776
7808074,88
7808075,88
7808076,88
7808077,88
7808071,88
7808072,88
7808073,88
8500937,95
8500941,95
8500942,95
8500943,95
8500944,95
8500945,95
8500946,95
8500947,95
7808085,88
7808086,88
7808087,88
7808088,88
4338125,53
7808081,88
4338126,53
7808082,88
4338127,53
7808083,88
7808084,88
7808089,88
8500951,95
8500952,95
8500953,95
8500954,95
4338121,53
4338122,53
4338123,53
7808090,88
4338124,465
7808051,88
8500962,95
8500963,95
8500964,95
8500961,95
9101203,776
7808063,88
9101204,776
7808064,88
9101205,776
7808065,88
9101206,776
7808066,88
8916164,997
9101201,776
7808061,88
9101202,776
7808062,88
8916161,997
8916162,997
8500973,95
8500974,95
8500975,95
8500976,95
8500977,95
8500971,95
8500972,95
8941112,997
7808031,88
8941113,997
7808032,88
8941114,997
7808033,88
8941115,997
8941111,997
7808038,88
7808039,88
7808034,88
8941116,997
7808035,88
7808036,88
7808037,88
8500901,95
8500902,95
8500903,95
1900201,42
1900202,42
1900203,42
1900204,42
1900205,42
7808040,88
8500904,95
8500905,95
8500906,95
8500907,95
8500908,95
8500909,95
8500911,95
8500912,95
8500913,95
8500914,95
1900211,42
1900212,42
1900213,42
1900214,42
4338118,53
4338119,53
7808010,88
7808011,88
4338114,53
4338116,53
4338117,53
7808016,88
8500915,95
7808017,88
8500916,95
7808018,88
8500917,95
7808019,88
8500918,95
7808012,88
7808013,88
7808014,88
7808015,88
5990311,72
5990312,72
5990313,72
5990314,72
8500921,95
8500922,95
8500923,95
8500924,95
1900221,42
4338111,53
1900222,42
4338112,53
1900223,42
4338113,53
4338108,53
4338109,53
7808021,88
7808022,88
4338103,53
4338104,53
4338105,53
7808027,88
7808028,88
7808023,88
7808024,88
7808025,88
7808026,88
5990301,72
5990302,72
8500931,95
5990303,72
8500932,95
5990304,72
8500933,95
8500934,95
8500935,95
8500936,95
4338101,53
4338102,53
7808005,88
7808006,88
7808007,88
7808008,88
7808001,88
7808002,88
7808003,88
7808004,88
8593201,956
8593202,956
8593203,956
8593204,956
8593205,956
8593211,956
8593212,956
8593213,956
8593214,956
8593215,956
0640916,11
0640917,11
0640918,11
0640919,11
0640912,11
0640913,11
0640914,11
0640915,11
7280131,824
8593216,956
7280132,824
7280133,824
0640920,11
0640921,11
8593221,956
0640922,11
8593222,956
7280124,824
8593223,956
7280125,824
8593224,956
8593225,956
8593226,956
0640927,11
0640928,11
0640929,11
0640923,11
0640924,11
0640925,11
0640926,11
7280121,824
7280122,824
7280123,824
8593231,956
8593232,956
8593233,956
7280113,824
8593234,956
7280114,824
8593235,956
7280115,824
8593236,956
8593237,956
8691601,967
8691602,967
8691603,967
7280111,824
7280112,824
8593241,956
8593242,956
8593243,956
8593244,956
8113430,940
8113431,940
8113436,940
8113437,940
8113438,940
8113439,940
8113432,940
8113433,940
8113434,940
8113435,940
1650033,3
1650034,3
1650035,3
8113440,940
1650031,3
1650032,3
8113407,940
8113408,940
8113414,940
8113415,940
8113416,940
8113411,940
8113412,940
8113425,940
8113421,940
8113422,940
8113423,940
8113424,940
2410823,45
2410824,45
2410825,45
2410826,45
7990434,896
7990435,896
2410821,45
7990436,896
2410822,45
7990431,896
7990432,896
7990433,896
2410816,45
2410817,45
2410812,45
2410813,45
2410814,45
2410815,45
7990423,896
2410811,45
7990421,896
7990422,896
8113403,940
8113404,940
8113405,940
8113406,940
8113401,940
8113402,940
2410805,45
9497236,25
2410806,45
2410801,45
9497232,25
2410802,45
9497233,25
2410803,45
9497234,25
2410804,45
9497235,25
7990412,896
7990413,896
9497231,25
7990411,896
7990405,896
9497229,25
9497225,25
9497226,25
9497227,25
9497228,25
9497221,25
9497222,25
9497223,25
9497224,25
7990401,896
7990402,896
7990403,896
7990404,896
9390331,766
9390332,766
6040064,75
6040065,75
6040066,75
6040062,75
9390341,766
6040063,75
6040053,75
6040054,75
6040055,75
9390351,766
6040051,75
6040052,75
6040042,75
6040043,75
6040044,75
6040045,75
9390361,766
9390362,766
9390363,766
6040041,75
2410834,45
9390364,766
2410835,45
2410836,45
2410831,45
2410832,45
2410833,45
6040035,75
6040036,75
6040031,75
6040033,75
6040034,75
8916152,997
8916153,997
8916154,997
8916151,997
8500861,95
9042201,98
8500862,95
9042202,98
9390302,766
9390303,766
9390304,766
9390305,766
8916141,997
8916142,997
8916143,997
9390301,766
8916144,997
9390306,766
8500874,95
8500875,95
8500876,95
8500877,95
6040093,75
6040094,75
6040095,75
8500871,95
6040091,75
8500872,95
6040092,75
8500873,95
9390313,766
7221626,847
9042214,98
9390314,766
7221627,847
9042215,98
9390315,766
9390316,766
9390311,766
9390312,766
1650022,3
1650023,3
1650024,3
1650025,3
1650026,3
9390317,766
1650027,3
9390318,766
9390319,766
6040087,75
1650021,3
6040082,75
6040083,75
6040085,75
9042221,98
9042222,98
9042223,98
6040081,75
9042224,98
9042203,98
9042204,98
9042205,98
9390321,766
9390322,766
9390323,766
6040075,75
6040076,75
6040077,75
6040071,75
6040072,75
6040073,75
6040074,75
7221622,847
7221623,826
9042211,98
7221624,847
9042212,98
7221625,847
9042213,98
9042236,98
8500821,95
8500822,95
8500823,95
8500824,95
9042241,98
9042242,98
9042243,98
9042244,98
9042245,98
9042225,98
9042226,98
8500831,95
8500832,95
8500833,95
8500834,95
8500835,95
8500836,95
8500837,95
9042231,98
9042232,98
9042233,98
9042234,98
9042235,98
8500841,95
8500842,95
8500843,95
0287111,195
0287112,195
0287113,195
9390401,766
9390402,766
9390403,766
9390404,766
9390405,766
9390406,766
9390407,766
9390408,766
8500852,95
8500853,95
8500854,95
8500855,95
7221701,847
7221702,847
8500851,95
9811502,224
9811503,224
9811504,224
9811505,224
9811501,224
9811517,224
9811518,224
9811513,224
9811514,224
9811515,224
9811516,224
9811511,224
9811512,224
9811524,224
9811525,224
9811526,224
9811521,224
9811522,224
9811523,224
8500801,95
8500802,95
8500803,95
8500804,95
9811531,224
9811532,224
9811533,224
9811534,224
8500811,95
8500812,95
8500813,95
9497137,25
9497138,25
9497133,25
9497134,25
9497135,25
9497136,25
9497131,25
9497132,25
2390808,46
2390801,46
2390802,46
2390803,46
2390804,46
2390805,46
2390806,46
2390807,46
9497126,25
9497127,25
9497122,256
9497123,25
9497124,25
9497125,25
9497121,25
2390831,46
2390832,46
1900141,42
1900142,42
1900143,42
2390822,46
1900144,42
2390823,46
2390824,46
2390825,46
2390826,46
2390827,46
2390828,46
2390829,46
9497144,25
9497145,25
2390820,46
2390821,46
9497143,25
7280025,824
1900151,42
7280026,824
1900152,42
7280027,824
1900153,42
1900154,42
2390811,46
1900155,42
2390812,46
2390813,46
2390814,46
2390815,46
7280021,824
7280022,824
7280023,824
7280024,824
1900161,42
5280001,748
7280014,824
1900162,42
5280002,748
7280015,824
1900163,42
5280003,748
7280016,824
1900164,42
5280004,748
7280017,824
1900165,42
2390844,46
1900166,42
2390845,46
2390846,46
2390847,46
2390841,46
2390842,46
2390843,46
7280011,824
7280012,824
7280013,824
0180321,184
0180322,184
7280007,824
1900171,42
1900172,42
7280003,824
1900173,42
7280004,824
1900174,42
7280005,824
7280006,824
2390833,46
2390834,46
2390835,46
2390836,46
2390837,46
5280016,748
5280017,748
7280001,824
7280002,824
0180311,184
5280020,748
1900181,42
5280021,748
1900182,42
5280022,748
5280023,748
5280024,748
5280025,748
5280026,748
0180302,184
5280005,748
5280006,748
5280007,748
0180301,184
5280011,748
5280012,748
5280013,748
5280014,748
5280015,748
0180412,184
0180413,184
0180414,184
0180411,184
0180401,184
0180402,184
0180403,184
0180404,184
7221121,847
7221122,847
7221123,847
9497313,25
9497314,25
9497315,25
9497316,25
9497311,25
9497312,25
9640074,243
9640076,243
9640077,243
9640071,243
9640072,243
9640073,243
9497302,25
9497301,25
9640085,243
9640086,243
9640087,243
9640088,243
9640081,243
9640082,243
9640083,243
9640084,243
0890621,155
0890622,155
0890628,155
0890623,155
0890624,155
0890625,155
0890626,155
0890611,1456
8172331,920
8172332,920
8172333,920
0890616,155
0890612,155
0890613,155
0890614,155
0890615,155
8632611,969
9497317,25
9870381,220
9870382,220
9870383,220
9870384,220
0890605,155
9870385,220
0890601,155
0890602,155
0890603,1456
0890604,155
7221111,847
7221112,847
7221113,847
7221114,847
7221115,847
7221116,847
7221117,847
9870371,220
9870372,220
9870373,220
9870374,220
9870375,220
9870376,220
5098301,573
9870377,220
9870378,220
9870379,220
7294101,824
7294102,824
7294103,824
7294104,824
0430052,139
0430053,139
0430054,139
0430055,139
7294105,824
7294106,824
9870361,220
0430051,139
9870362,220
9870363,220
9870364,220
9870365,220
9870366,220
9870367,220
9870368,220
7294112,824
7294113,824
0430056,139
0430057,139
7294111,824
0430063,139
0430064,139
0430065,125
0430066,139
0430061,139
0430062,139
9870351,220
9870352,220
9870353,220
9870354,220
9870355,220
9870356,220
9870357,220
9870358,220
9870359,220
0430031,139
0430032,139
0430033,139
9870341,220
9870342,220
9870343,220
9870344,220
9870345,220
9870346,220
0430034,139
0430035,139
0430036,139
0430041,139
0430042,139
0430043,139
0430044,139
9870331,220
0430045,139
0430046,139
9390412,766
9390413,766
9390414,766
0430011,139
9390415,766
9390411,766
9870321,220
9390416,766
9390417,766
9390418,766
0430016,139
0430017,139
0430012,139
0430013,139
0430014,139
0430015,139
0430021,139
0430022,139
9870311,220
9870305,220
9870306,220
9870307,220
9870308,220
9870309,220
0430023,139
0430024,139
0430025,139
0430026,139
9870301,220
9870302,220
9870303,220
9870304,220
9272341,768
9272342,768
9272343,768
9272344,768
9870401,220
9870402,220
9870403,220
0792201,167
0792202,167
9272334,768
0792203,167
9272335,768
0792204,167
9272336,768
0792205,167
0792206,167
0792207,167
9390501,76
9390502,76
9390503,76
9390508,76
9390509,76
9272331,768
9272332,768
9272333,768
9390504,76
9390505,76
9390506,76
9390507,76
9272323,768
9272324,768
9272325,768
9390511,76
9390512,76
9390513,76
9390514,76
9272363,768
9272364,768
9272365,768
9272366,768
9390515,76
9272361,768
9272362,768
7392501,823
9042141,98
7392502,823
9042142,98
7392503,823
9042143,98
7392504,823
9042144,98
9042145,98
9390522,76
9390523,76
9390524,76
9390525,76
9390521,76
9272352,768
9272353,768
9272354,768
9272355,768
9390526,76
9390527,76
9390528,76
9272351,768
9272345,768
3841211,267
6040024,75
6040025,75
6040026,75
6040021,75
6040022,75
6040023,75
9042161,98
9042162,98
9042163,98
9042164,98
9042165,98
6040013,75
3841201,267
6040014,75
6040015,75
6040011,75
6040012,75
9042151,98
9042152,98
9042153,98
9042154,98
9042155,98
9042156,98
9272321,768
9272322,768
6040002,75
6040003,75
6040004,75
6040005,75
9272312,768
9272313,768
9272314,768
6040001,75
9272311,768
9272305,768
9272301,768
9272302,768
9272303,768
9042171,98
9272304,768
9042172,98
9042173,98
9042174,98
9640016,243
9640017,243
9640012,243
9497254,25
9640013,243
9497255,25
9640014,243
9497256,25
9640015,243
9497251,25
9497252,25
9640011,243
9497253,25
4040201,553
4040202,553
4040203,553
4040204,553
4040205,553
9640027,243
9497247,25
9640028,243
9497248,25
9640029,241
